B747#55 B747 BoeingBig 13/58/324 1010 5800.0 60 90 AUS CDG-03/03/08-22:00-04/03/08-06:00-1292
A318#56 A318 AirbusSmall 0/10/108 450 1800.0 30 30 BCN NULL
A319#57 A319 AirbusSmall 0/28/51 510 1850.0 35 35 BCN NULL
A320#58 A320 AirbusSmall 0/10/150 420 2000.0 40 40 BCN CDG-03/03/08-22:00-04/03/08-06:00-2774
F100#59 F100 Fokker 0/0/100 225 1600.0 30 20 BCN NULL
A320#60 A320 AirbusSmall 0/0/172 420 2000.0 40 40 BDS NULL
ERJ145#61 ERJ145 ERJ 0/0/50 280 1350.0 25 20 BDS NULL
A321#62 A321 AirbusSmall 0/0/206 420 2250.0 45 45 BES CDG-03/03/08-23:00-04/03/08-06:00-2179
A321#63 A321 AirbusSmall 0/12/188 420 2250.0 45 45 BES NULL
CRJ700#64 CRJ700 CRJ 0/0/72 275 1500.0 30 20 BES LIL-03/03/08-10:00-03/03/08-14:00-1402
F100#65 F100 Fokker 0/0/100 225 1600.0 30 20 BES LIL-01/03/08-22:00-02/03/08-05:00-459
A330#66 A330 AirbusBig 0/40/179 1100 5800.0 60 90 BEY NULL
A340#67 A340 AirbusBig 10/36/240 1100 6000.0 60 90 BHM NULL
B737800#68 B737800 BoeingSmall 0/57/114 420 2000.0 40 40 BHX NULL
A321#69 A321 AirbusSmall 0/0/206 420 2250.0 45 45 BIA ORY-01/03/08-22:00-02/03/08-05:00-825
BAE200#70 BAE200 BAE 0/0/94 150 1700.0 30 20 BIA NULL
F100#71 F100 Fokker 0/0/100 225 1600.0 30 20 BIA NULL
A320#72 A320 AirbusSmall 0/0/172 420 2000.0 40 40 BIO NULL
A320#73 A320 AirbusSmall 0/0/165 420 2000.0 40 40 BIQ NULL
A320#74 A320 AirbusSmall 0/0/172 420 2000.0 40 40 BIQ NULL
ERJ145#75 ERJ145 ERJ 0/0/50 280 1350.0 25 20 BIQ NULL
B747#76 B747 BoeingBig 13/58/324 1010 5800.0 60 90 BKK CDG-03/03/08-22:00-04/03/08-06:00-2355
A320#77 A320 AirbusSmall 0/0/172 420 2000.0 40 40 BLQ NULL
A320#78 A320 AirbusSmall 0/10/150 420 2000.0 40 40 BLQ NULL
A340#79 A340 AirbusBig 10/36/240 1100 6000.0 60 90 BNA NULL
B747#80 B747 BoeingBig 13/58/324 1010 5800.0 60 90 BNA NULL
B747#81 B747 BoeingBig 13/58/324 1010 5800.0 60 90 BNA NULL
A340#82 A340 AirbusBig 10/36/240 1100 6000.0 60 90 BNE NULL
A319#83 A319 AirbusSmall 0/0/138 510 1850.0 35 35 BOD NULL
A320#84 A320 AirbusSmall 0/0/172 420 2000.0 40 40 BOD ORY-02/03/08-22:00-03/03/08-05:00-1124
A320#85 A320 AirbusSmall 0/0/172 420 2000.0 40 40 BOD ORY-02/03/08-22:00-03/03/08-05:00-1410
A320#86 A320 AirbusSmall 0/0/172 420 2000.0 40 40 BOD ORY-03/03/08-22:00-04/03/08-05:00-1804
BAE200#87 BAE200 BAE 0/0/94 150 1700.0 30 20 BOD NULL
CRJ700#88 CRJ700 CRJ 0/0/72 275 1500.0 30 20 BOD NULL
ERJ135#89 ERJ135 ERJ 0/0/37 240 1350.0 25 20 BOD NULL
ERJ145#90 ERJ145 ERJ 0/0/50 280 1350.0 25 20 BOD LIL-01/03/08-14:00-01/03/08-17:00-408
B747#91 B747 BoeingBig 13/58/324 1010 5800.0 60 90 BOD CDG-01/03/08-22:00-02/03/08-06:00-332
A320#92 A320 AirbusSmall 0/10/150 420 2000.0 40 40 BRI CDG-02/03/08-22:00-03/03/08-05:00-1527
B737400#93 B737400 BoeingSmall 0/39/102 510 1850.0 35 35 BRI NULL
A318#94 A318 AirbusSmall 0/0/123 450 1800.0 30 30 BRU NULL
BAE300#95 BAE300 BAE 0/0/100 150 1700.0 30 20 BRU NULL
A340#96 A340 AirbusBig 10/36/240 1100 6000.0 60 90 BTR NULL
B747#97 B747 BoeingBig 13/58/324 1010 5800.0 60 90 BTR NULL
B777#98 B777 BoeingBig 0/14/442 1050 6000.0 60 90 BTR NULL
A319#99 A319 AirbusSmall 0/0/142 510 1850.0 35 35 BUD NULL
BAE300#100 BAE300 BAE 0/0/100 150 1700.0 30 20 BUD NULL
A340#101 A340 AirbusBig 0/28/263 1100 6000.0 60 90 BWI NULL
A340#102 A340 AirbusBig 0/28/263 1100 6000.0 60 90 BWI NULL
B747#103 B747 BoeingBig 13/58/324 1010 5800.0 60 90 BWI NULL
A340#104 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CAE NULL
B747#105 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CAE NULL
B747#106 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CAE NULL
A340#107 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CAK NULL
A340#108 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CAK NULL
B747#109 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CAY NULL
A318#110 A318 AirbusSmall 0/0/123 450 1800.0 30 30 CDG NULL
A318#111 A318 AirbusSmall 0/0/123 450 1800.0 30 30 CDG NULL
A318#112 A318 AirbusSmall 0/10/108 450 1800.0 30 30 CDG CDG-03/03/08-22:00-04/03/08-06:00-1435
A318#113 A318 AirbusSmall 0/10/108 450 1800.0 30 30 CDG NULL
A319#114 A319 AirbusSmall 0/28/51 510 1850.0 35 35 CDG NULL
A319#115 A319 AirbusSmall 0/28/51 510 1850.0 35 35 CDG NULL
A319#116 A319 AirbusSmall 0/28/51 510 1850.0 35 35 CDG NULL
A319#117 A319 AirbusSmall 0/28/51 510 1850.0 35 35 CDG NULL
A319#118 A319 AirbusSmall 0/28/51 510 1850.0 35 35 CDG CDG-02/03/08-22:00-03/03/08-06:00-1180
A319#119 A319 AirbusSmall 0/0/142 510 1850.0 35 35 CDG NULL
A319#120 A319 AirbusSmall 0/0/142 510 1850.0 35 35 CDG CDG-01/03/08-22:00-02/03/08-06:00-722
A319#121 A319 AirbusSmall 0/0/142 510 1850.0 35 35 CDG NULL
A319#122 A319 AirbusSmall 0/12/124 510 1850.0 35 35 CDG NULL
A319#123 A319 AirbusSmall 0/12/124 510 1850.0 35 35 CDG NULL
A319#124 A319 AirbusSmall 0/12/124 510 1850.0 35 35 CDG NULL
A320#125 A320 AirbusSmall 0/0/165 420 2000.0 40 40 CDG ORY-01/03/08-11:00-01/03/08-15:00-298
A320#126 A320 AirbusSmall 0/0/165 420 2000.0 40 40 CDG ORY-01/03/08-11:00-01/03/08-16:00-196
A320#127 A320 AirbusSmall 0/0/165 420 2000.0 40 40 CDG CDG-02/03/08-12:00-02/03/08-18:00-1200
A320#128 A320 AirbusSmall 0/0/172 420 2000.0 40 40 CDG CDG-03/03/08-08:00-03/03/08-14:00-1443
A320#129 A320 AirbusSmall 0/0/172 420 2000.0 40 40 CDG NULL
A320#130 A320 AirbusSmall 0/0/172 420 2000.0 40 40 CDG NULL
A320#131 A320 AirbusSmall 0/0/172 420 2000.0 40 40 CDG NULL
A320#132 A320 AirbusSmall 0/0/172 420 2000.0 40 40 CDG NULL
A320#133 A320 AirbusSmall 0/0/172 420 2000.0 40 40 CDG NULL
A320#134 A320 AirbusSmall 0/10/150 420 2000.0 40 40 CDG NULL
A320#135 A320 AirbusSmall 0/10/150 420 2000.0 40 40 CDG NULL
A321#136 A321 AirbusSmall 0/0/206 420 2250.0 45 45 CDG NULL
A321#137 A321 AirbusSmall 0/0/206 420 2250.0 45 45 CDG NULL
A321#138 A321 AirbusSmall 0/0/206 420 2250.0 45 45 CDG CDG-02/03/08-22:00-03/03/08-06:00-1746
A321#139 A321 AirbusSmall 0/0/206 420 2250.0 45 45 CDG NULL
A321#140 A321 AirbusSmall 0/12/188 420 2250.0 45 45 CDG ORY-03/03/08-22:00-04/03/08-05:00-1364
B737300#141 B737300 BoeingSmall 0/39/88 450 1800.0 30 30 CDG NULL
B737300#142 B737300 BoeingSmall 0/39/88 450 1800.0 30 30 CDG NULL
B737300#143 B737300 BoeingSmall 0/39/88 450 1800.0 30 30 CDG NULL
B737300#144 B737300 BoeingSmall 0/39/88 450 1800.0 30 30 CDG NULL
B737300#145 B737300 BoeingSmall 0/39/88 450 1800.0 30 30 CDG NULL
B737300#146 B737300 BoeingSmall 0/39/88 450 1800.0 30 30 CDG NULL
B737800#147 B737800 BoeingSmall 0/57/114 420 2000.0 40 40 CDG NULL
B737800#148 B737800 BoeingSmall 0/57/114 420 2000.0 40 40 CDG NULL
B737900#149 B737900 BoeingSmall 0/51/144 420 2250.0 45 45 CDG NULL
B737900#150 B737900 BoeingSmall 0/51/144 420 2250.0 45 45 CDG NULL
CRJ100#151 CRJ100 CRJ 0/0/50 120 1500.0 25 20 CDG CFE-02/03/08-22:00-03/03/08-05:00-558
CRJ100#152 CRJ100 CRJ 0/0/50 120 1500.0 25 20 CDG NULL
CRJ100#153 CRJ100 CRJ 0/0/50 120 1500.0 25 20 CDG NULL
CRJ700#154 CRJ700 CRJ 0/0/72 275 1500.0 30 20 CDG NULL
ERJ135#155 ERJ135 ERJ 0/0/37 240 1350.0 25 20 CDG NULL
ERJ145#156 ERJ145 ERJ 0/0/50 280 1350.0 25 20 CDG NULL
A340#157 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CDG CDG-01/03/08-16:00-01/03/08-19:00-460
A340#158 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CDG CDG-03/03/08-16:00-03/03/08-19:00-2130
A340#159 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CDG NULL
A340#160 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CDG NULL
A340#161 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CDG NULL
A340#162 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CDG CDG-03/03/08-22:00-04/03/08-04:00-3977
A340#163 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CDG NULL
B747#164 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#165 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#166 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#167 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#168 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#169 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#170 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG CDG-02/03/08-22:00-03/03/08-06:00-2499
B747#171 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG CDG-02/03/08-22:00-03/03/08-06:00-2408
B747#172 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#173 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#174 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#175 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#176 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#177 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG CDG-02/03/08-22:00-03/03/08-06:00-1982
B747#178 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#179 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#180 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG CDG-02/03/08-22:00-03/03/08-06:00-1777
B747#181 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG CDG-02/03/08-22:00-03/03/08-06:00-2537
B747#182 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#183 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#184 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG CDG-03/03/08-22:00-04/03/08-06:00-2952
B747#185 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#186 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CDG NULL
B747#187 B747 BoeingBig 0/40/393 1010 5800.0 60 90 CDG NULL
B747#188 B747 BoeingBig 0/40/393 1010 5800.0 60 90 CDG NULL
B747#189 B747 BoeingBig 0/40/393 1010 5800.0 60 90 CDG NULL
B777#190 B777 BoeingBig 12/56/200 1050 6000.0 60 90 CDG NULL
B777#191 B777 BoeingBig 12/56/200 1050 6000.0 60 90 CDG NULL
B777#192 B777 BoeingBig 12/56/200 1050 6000.0 60 90 CDG NULL
B777#193 B777 BoeingBig 0/14/442 1050 6000.0 60 90 CDG CDG-01/03/08-22:00-02/03/08-06:00-819
B777#194 B777 BoeingBig 0/14/442 1050 6000.0 60 90 CDG NULL
B777#195 B777 BoeingBig 0/14/442 1050 6000.0 60 90 CDG CDG-01/03/08-22:00-02/03/08-06:00-680
A319#196 A319 AirbusSmall 0/28/51 510 1850.0 35 35 CFE ORY-02/03/08-22:00-03/03/08-05:00-1775
A320#197 A320 AirbusSmall 0/0/172 420 2000.0 40 40 CFE CDG-03/03/08-08:00-03/03/08-13:00-1068
BAE300#198 BAE300 BAE 0/0/100 150 1700.0 30 20 CFE NULL
CRJ700#199 CRJ700 CRJ 0/0/72 275 1500.0 30 20 CFE NULL
CRJ700#200 CRJ700 CRJ 0/0/72 275 1500.0 30 20 CFE CFE-01/03/08-22:00-02/03/08-05:00-369
ERJ135#201 ERJ135 ERJ 0/0/37 240 1350.0 25 20 CFE NULL
F100#202 F100 Fokker 0/0/100 225 1600.0 30 20 CFE NULL
F100#203 F100 Fokker 0/0/100 225 1600.0 30 20 CFE LIL-02/03/08-22:00-03/03/08-05:00-1627
F100#204 F100 Fokker 0/0/100 225 1600.0 30 20 CFE NULL
B747#205 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CHO NULL
B747#206 B747 BoeingBig 0/40/393 1010 5800.0 60 90 CHO NULL
B747#207 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CHS NULL
B747#208 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CHS NULL
B747#209 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CHS NULL
A340#210 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CLE CDG-03/03/08-22:00-04/03/08-04:00-1501
A340#211 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CLE CDG-03/03/08-00:00-03/03/08-06:00-984
A340#212 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CLE NULL
B777#213 B777 BoeingBig 0/14/442 1050 6000.0 60 90 CLE NULL
A340#214 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CLT NULL
B747#215 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CMH NULL
B747#216 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CMH NULL
A340#217 A340 AirbusBig 0/28/263 1100 6000.0 60 90 CMN NULL
A340#218 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CMN NULL
A340#219 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CMN NULL
A340#220 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CMN NULL
A340#221 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CMN NULL
A340#222 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CMN CDG-01/03/08-22:00-02/03/08-04:00-187
B737400#223 B737400 BoeingSmall 0/39/102 510 1850.0 35 35 CPH NULL
A330#224 A330 AirbusBig 0/40/179 1100 5800.0 60 90 CRW NULL
B747#225 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CRW NULL
A319#226 A319 AirbusSmall 0/28/51 510 1850.0 35 35 CTA CDG-01/03/08-22:00-02/03/08-06:00-716
A320#227 A320 AirbusSmall 0/10/150 420 2000.0 40 40 CTA NULL
B737300#228 B737300 BoeingSmall 0/39/88 450 1800.0 30 30 CTA NULL
CRJ700#229 CRJ700 CRJ 0/0/72 275 1500.0 30 20 CTA NULL
A330#230 A330 AirbusBig 0/40/179 1100 5800.0 60 90 CVG NULL
A340#231 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CVG NULL
A340#232 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CVG NULL
A340#233 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CVG NULL
A340#234 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CVG NULL
A340#235 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CVG NULL
A340#236 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CVG NULL
A340#237 A340 AirbusBig 10/36/240 1100 6000.0 60 90 CVG NULL
B747#238 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CVG NULL
B747#239 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CVG NULL
B747#240 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CVG NULL
B747#241 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CVG NULL
B747#242 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CVG NULL
B747#243 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CVG NULL
B747#244 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CVG NULL
B747#245 B747 BoeingBig 13/58/324 1010 5800.0 60 90 CVG NULL
B747#246 B747 BoeingBig 0/40/393 1010 5800.0 60 90 CVG NULL
B747#247 B747 BoeingBig 0/40/393 1010 5800.0 60 90 CVG NULL
B777#248 B777 BoeingBig 12/56/200 1050 6000.0 60 90 CVG NULL
B777#249 B777 BoeingBig 12/56/200 1050 6000.0 60 90 CVG NULL
A330#250 A330 AirbusBig 0/40/179 1100 5800.0 60 90 DCA NULL
A340#251 A340 AirbusBig 10/36/240 1100 6000.0 60 90 DEN NULL
B747#252 B747 BoeingBig 13/58/324 1010 5800.0 60 90 DEN NULL
B747#253 B747 BoeingBig 13/58/324 1010 5800.0 60 90 DEN NULL
A340#254 A340 AirbusBig 10/36/240 1100 6000.0 60 90 DFW NULL
A340#255 A340 AirbusBig 10/36/240 1100 6000.0 60 90 DFW NULL
A340#256 A340 AirbusBig 10/36/240 1100 6000.0 60 90 DFW NULL
B747#257 B747 BoeingBig 13/58/324 1010 5800.0 60 90 DFW NULL
B747#258 B747 BoeingBig 13/58/324 1010 5800.0 60 90 DFW NULL
B747#259 B747 BoeingBig 13/58/324 1010 5800.0 60 90 DTW CDG-03/03/08-22:00-04/03/08-06:00-1998
B747#260 B747 BoeingBig 13/58/324 1010 5800.0 60 90 DTW NULL
A319#261 A319 AirbusSmall 0/0/142 510 1850.0 35 35 DUB NULL
A321#262 A321 AirbusSmall 0/0/206 420 2250.0 45 45 DUB NULL
ERJ135#263 ERJ135 ERJ 0/0/37 240 1350.0 25 20 DUB NULL
A320#264 A320 AirbusSmall 0/0/172 420 2000.0 40 40 DUS NULL
B737300#265 B737300 BoeingSmall 0/39/88 450 1800.0 30 30 DUS ORY-03/03/08-22:00-04/03/08-06:00-2601
B747#266 B747 BoeingBig 13/58/324 1010 5800.0 60 90 DXB NULL
B747#267 B747 BoeingBig 13/58/324 1010 5800.0 60 90 DXB CDG-01/03/08-22:00-02/03/08-06:00-723
A340#268 A340 AirbusBig 10/36/240 1100 6000.0 60 90 ELP NULL
B747#269 B747 BoeingBig 0/40/393 1010 5800.0 60 90 ELP NULL
A319#270 A319 AirbusSmall 0/28/51 510 1850.0 35 35 ETZ ORY-01/03/08-22:00-02/03/08-05:00-557
ERJ145#271 ERJ145 ERJ 0/0/50 280 1350.0 25 20 ETZ NULL
B747#272 B747 BoeingBig 13/58/324 1010 5800.0 60 90 EWR NULL
B747#273 B747 BoeingBig 13/58/324 1010 5800.0 60 90 EWR NULL
B747#274 B747 BoeingBig 13/58/324 1010 5800.0 60 90 EWR NULL
A320#275 A320 AirbusSmall 0/10/150 420 2000.0 40 40 FCO NULL
A321#276 A321 AirbusSmall 0/12/188 420 2250.0 45 45 FCO NULL
B737400#277 B737400 BoeingSmall 0/39/102 510 1850.0 35 35 FCO NULL
CRJ700#278 CRJ700 CRJ 0/0/72 275 1500.0 30 20 FCO NULL
CRJ700#279 CRJ700 CRJ 0/0/72 275 1500.0 30 20 FCO NULL
A340#280 A340 AirbusBig 10/36/240 1100 6000.0 60 90 FDF NULL
B747#281 B747 BoeingBig 13/58/324 1010 5800.0 60 90 FDF ORY-01/03/08-22:00-02/03/08-06:00-668
A320#282 A320 AirbusSmall 0/0/172 420 2000.0 40 40 FLR NULL
A318#283 A318 AirbusSmall 0/0/123 450 1800.0 30 30 FRA NULL
CRJ100#284 CRJ100 CRJ 0/0/50 120 1500.0 25 20 FRA NULL
A330#285 A330 AirbusBig 0/40/179 1100 5800.0 60 90 FWA NULL
B747#286 B747 BoeingBig 13/58/324 1010 5800.0 60 90 FWA NULL
A340#287 A340 AirbusBig 10/36/240 1100 6000.0 60 90 GRR NULL
B747#288 B747 BoeingBig 13/58/324 1010 5800.0 60 90 GRR NULL
CRJ100#289 CRJ100 CRJ 0/0/50 120 1500.0 25 20 GVA NULL
A320#290 A320 AirbusSmall 0/10/150 420 2000.0 40 40 HAJ NULL
A340#291 A340 AirbusBig 0/28/263 1100 6000.0 60 90 HNL NULL
A340#292 A340 AirbusBig 10/36/240 1100 6000.0 60 90 HSV NULL
B747#293 B747 BoeingBig 13/58/324 1010 5800.0 60 90 HSV NULL
B747#294 B747 BoeingBig 13/58/324 1010 5800.0 60 90 HSV NULL
A340#295 A340 AirbusBig 10/36/240 1100 6000.0 60 90 IAD CDG-01/03/08-22:00-02/03/08-04:00-485
A340#296 A340 AirbusBig 10/36/240 1100 6000.0 60 90 IAD NULL
B747#297 B747 BoeingBig 13/58/324 1010 5800.0 60 90 IAH NULL
A340#298 A340 AirbusBig 10/36/240 1100 6000.0 60 90 IND NULL
A340#299 A340 AirbusBig 10/36/240 1100 6000.0 60 90 IND NULL
B747#300 B747 BoeingBig 13/58/324 1010 5800.0 60 90 IND NULL
A340#301 A340 AirbusBig 10/36/240 1100 6000.0 60 90 IST NULL
A340#302 A340 AirbusBig 10/36/240 1100 6000.0 60 90 JAX NULL
B747#303 B747 BoeingBig 13/58/324 1010 5800.0 60 90 JAX NULL
B747#304 B747 BoeingBig 13/58/324 1010 5800.0 60 90 JAX NULL
B747#305 B747 BoeingBig 13/58/324 1010 5800.0 60 90 JFK CDG-01/03/08-22:00-02/03/08-06:00-489
B747#306 B747 BoeingBig 13/58/324 1010 5800.0 60 90 JFK NULL
B747#307 B747 BoeingBig 13/58/324 1010 5800.0 60 90 JFK NULL
B777#308 B777 BoeingBig 12/56/200 1050 6000.0 60 90 KBP CDG-03/03/08-06:00-03/03/08-12:00-1839
B777#309 B777 BoeingBig 0/14/442 1050 6000.0 60 90 KBP NULL
A330#310 A330 AirbusBig 0/40/179 1100 5800.0 60 90 KIX CDG-02/03/08-22:00-03/03/08-04:00-1238
A340#311 A340 AirbusBig 10/36/240 1100 6000.0 60 90 KIX CDG-03/03/08-22:00-04/03/08-04:00-2352
B747#312 B747 BoeingBig 13/58/324 1010 5800.0 60 90 KIX NULL
B777#313 B777 BoeingBig 0/14/442 1050 6000.0 60 90 KIX CDG-02/03/08-06:00-02/03/08-12:00-1391
A340#314 A340 AirbusBig 10/36/240 1100 6000.0 60 90 LAS NULL
