2782 01/03/08 ERJ145#31 
2783 01/03/08 ERJ145#31 
2808 01/03/08 ERJ145#31 
2806 01/03/08 ERJ145#31 
7360 01/03/08 A318#32 
5695 01/03/08 A318#32 
7040 01/03/08 A318#32 
7033 01/03/08 A318#32 
5722 01/03/08 A318#32 
7240 01/03/08 A318#33 
7243 01/03/08 A318#33 
2866 01/03/08 A318#33 
2867 01/03/08 A318#33 
5303 01/03/08 A318#33 
580 01/03/08 A318#34 
581 01/03/08 A318#34 
4482 01/03/08 A318#34 
4485 01/03/08 A318#34 
2418 01/03/08 A318#34 
4582 01/03/08 A318#35 
4581 01/03/08 A318#35 
4594 01/03/08 A318#35 
4702 01/03/08 A318#35 
4701 01/03/08 A318#35 
1198 01/03/08 A318#36 
1199 01/03/08 A318#36 
1480 01/03/08 A318#36 
2201 01/03/08 A318#36 
7340 01/03/08 A319#37 
7343 01/03/08 A319#37 
5299 01/03/08 A319#37 
5292 01/03/08 A319#37 
5720 01/03/08 A319#37 
7371 01/03/08 A319#37 
720 01/03/08 A319#38 
721 01/03/08 A319#38 
1150 01/03/08 A319#38 
1151 01/03/08 A319#38 
7818 01/03/08 A319#38 
7821 01/03/08 A319#38 
2006 01/03/08 A319#38 
1002 01/03/08 A319#39 
1003 01/03/08 A319#39 
1204 01/03/08 A319#39 
1205 01/03/08 A319#39 
7820 01/03/08 A319#39 
7268 01/03/08 A319#40 
7269 01/03/08 A319#40 
7284 01/03/08 A319#40 
7295 01/03/08 A319#40 
7266 01/03/08 A319#40 
7265 01/03/08 A319#40 
1122 01/03/08 A319#41 
1123 01/03/08 A319#41 
1622 01/03/08 A319#41 
1623 01/03/08 A319#41 
1798 01/03/08 A319#41 
1799 01/03/08 A319#41 
4484 01/03/08 A319#41 
4680 01/03/08 A319#42 
4681 01/03/08 A319#42 
1306 01/03/08 A319#42 
1307 01/03/08 A319#42 
9388 01/03/08 A319#42 
9548 01/03/08 A319#42 
998 01/03/08 A319#43 
5469 01/03/08 A319#43 
2988 01/03/08 A319#43 
2989 01/03/08 A319#43 
1084 01/03/08 A319#44 
9486 01/03/08 A319#44 
9435 01/03/08 A319#44 
9427 01/03/08 A319#44 
1102 01/03/08 A319#45 
1103 01/03/08 A319#45 
1228 01/03/08 A319#45 
1229 01/03/08 A319#45 
1986 01/03/08 A319#45 
1987 01/03/08 A319#45 
7280 01/03/08 A320#46 
7281 01/03/08 A320#46 
2864 01/03/08 A320#46 
2865 01/03/08 A320#46 
7264 01/03/08 A320#46 
628 01/03/08 A320#47 
629 01/03/08 A320#47 
1602 01/03/08 A320#47 
1603 01/03/08 A320#47 
1728 01/03/08 A320#47 
9380 01/03/08 A320#48 
9544 01/03/08 A320#48 
9549 01/03/08 A320#48 
9504 01/03/08 A320#48 
9511 01/03/08 A320#48 
9397 01/03/08 A320#48 
898 01/03/08 A320#49 
899 01/03/08 A320#49 
4684 01/03/08 A320#49 
4685 01/03/08 A320#49 
1820 01/03/08 A320#49 
1821 01/03/08 A320#49 
784 01/03/08 A320#50 
785 01/03/08 A320#50 
7814 01/03/08 A320#50 
7819 01/03/08 A320#50 
4690 01/03/08 A320#50 
886 01/03/08 A320#51 
1187 01/03/08 A320#51 
1594 01/03/08 A320#51 
1595 01/03/08 A320#51 
586 01/03/08 A320#51 
2250 01/03/08 A320#52 
2251 01/03/08 A320#52 
1486 01/03/08 A320#52 
1487 01/03/08 A320#52 
1794 01/03/08 A320#52 
1795 01/03/08 A320#52 
728 01/03/08 A320#53 
729 01/03/08 A320#53 
1562 01/03/08 A320#53 
1563 01/03/08 A320#53 
2062 01/03/08 A320#53 
2063 01/03/08 A320#53 
1222 01/03/08 A320#54 
1223 01/03/08 A320#54 
9414 01/03/08 A320#54 
9536 01/03/08 A320#54 
9545 01/03/08 A320#54 
9498 01/03/08 A320#54 
984 01/03/08 A320#55 
985 01/03/08 A320#55 
1450 01/03/08 A320#55 
1451 01/03/08 A320#55 
4486 01/03/08 A320#55 
718 01/03/08 A320#56 
719 01/03/08 A320#56 
1328 01/03/08 A320#56 
1329 01/03/08 A320#56 
1704 01/03/08 A320#56 
604 01/03/08 A320#57 
605 01/03/08 A320#57 
2022 01/03/08 A320#57 
2023 01/03/08 A320#57 
702 01/03/08 A320#57 
962 01/03/08 A320#58 
963 01/03/08 A320#58 
1320 01/03/08 A320#58 
9410 01/03/08 A320#59 
9528 01/03/08 A320#59 
9539 01/03/08 A320#59 
9490 01/03/08 A320#59 
9499 01/03/08 A320#59 
1685 01/03/08 A320#59 
920 01/03/08 A320#60 
921 01/03/08 A320#60 
1180 01/03/08 A320#60 
2205 01/03/08 A320#60 
2206 01/03/08 A320#60 
7220 01/03/08 A321#61 
7233 01/03/08 A321#61 
7372 01/03/08 A321#61 
7200 01/03/08 A321#62 
7205 01/03/08 A321#62 
7318 01/03/08 A321#62 
7313 01/03/08 A321#62 
7354 01/03/08 A321#62 
750 01/03/08 A321#63 
751 01/03/08 A321#63 
9426 01/03/08 A321#63 
9421 01/03/08 A321#63 
9422 01/03/08 A321#63 
694 01/03/08 B737400#64 
9385 01/03/08 B737400#64 
1380 01/03/08 B737400#64 
1481 01/03/08 B737400#64 
706 01/03/08 B737900#65 
707 01/03/08 B737900#65 
1250 01/03/08 B737900#65 
1251 01/03/08 B737900#65 
2002 01/03/08 B737900#65 
2003 01/03/08 B737900#65 
820 01/03/08 CRJ100#66 
7813 01/03/08 CRJ100#66 
4590 01/03/08 CRJ100#66 
7804 01/03/08 CRJ700#67 
7853 01/03/08 CRJ700#67 
7854 01/03/08 CRJ700#67 
7845 01/03/08 CRJ700#67 
2164 01/03/08 A330#68 
2165 01/03/08 A330#68 
864 01/03/08 A330#69 
146 01/03/08 A340#70 
145 01/03/08 A340#70 
1524 01/03/08 A340#71 
1224 01/03/08 A340#72 
1225 01/03/08 A340#72 
1970 01/03/08 A340#72 
1564 01/03/08 A340#73 
1565 01/03/08 A340#73 
2124 01/03/08 A340#73 
1776 01/03/08 B747#74 
1777 01/03/08 B747#74 
1476 01/03/08 B747#75 
1477 01/03/08 B747#75 
1170 01/03/08 B777#76 
1171 01/03/08 B777#76 
1624 01/03/08 B777#77 
2842 01/03/08 A319#78 
1221 01/03/08 A319#78 
9416 01/03/08 A319#78 
9496 01/03/08 A319#78 
7239 01/03/08 A320#79 
7356 01/03/08 A320#79 
7355 01/03/08 A320#79 
7224 01/03/08 A320#79 
7225 01/03/08 A320#79 
7228 01/03/08 A320#79 
7229 01/03/08 A320#79 
7013 01/03/08 A321#80 
5291 01/03/08 A321#80 
5298 01/03/08 A321#80 
5301 01/03/08 A321#80 
5302 01/03/08 A321#80 
7358 01/03/08 A321#80 
7359 01/03/08 A321#80 
4880 01/03/08 BAE300#81 
5031 01/03/08 BAE300#81 
2702 01/03/08 BAE300#81 
4917 01/03/08 BAE300#81 
7509 01/03/08 BAE300#81 
4910 01/03/08 BAE300#81 
5344 01/03/08 BAE300#81 
4973 01/03/08 CRJ100#82 
5338 01/03/08 CRJ100#82 
5336 01/03/08 CRJ100#82 
5355 01/03/08 CRJ100#82 
4974 01/03/08 CRJ100#82 
2769 01/03/08 CRJ100#82 
2766 01/03/08 CRJ100#82 
2804 01/03/08 ERJ145#83 
5055 01/03/08 ERJ145#83 
5062 01/03/08 ERJ145#83 
5063 01/03/08 ERJ145#83 
5064 01/03/08 ERJ145#83 
5065 01/03/08 ERJ145#83 
2763 01/03/08 F100#84 
2762 01/03/08 F100#84 
4981 01/03/08 F100#85 
7410 01/03/08 F100#85 
4916 01/03/08 F100#85 
5343 01/03/08 F100#85 
4895 01/03/08 F100#85 
4894 01/03/08 F100#85 
5177 01/03/08 F100#85 
4966 01/03/08 F100#86 
7450 01/03/08 F100#86 
4368 01/03/08 F100#86 
4367 01/03/08 F100#86 
7384 01/03/08 F100#86 
5059 01/03/08 F100#86 
2846 01/03/08 F100#87 
5085 01/03/08 F100#87 
7396 01/03/08 F100#87 
5337 01/03/08 F100#87 
5334 01/03/08 F100#87 
7388 01/03/08 F100#87 
2805 01/03/08 F100#88 
2809 01/03/08 F100#88 
2786 01/03/08 F100#88 
2787 01/03/08 F100#88 
1277 01/03/08 B777#89 
148 01/03/08 B777#89 
9503 01/03/08 A319#90 
9502 01/03/08 A319#90 
9493 01/03/08 A319#90 
9494 01/03/08 A319#90 
9485 01/03/08 A320#91 
9415 01/03/08 A320#91 
1922 01/03/08 A320#91 
1923 01/03/08 A320#91 
1680 01/03/08 A320#91 
9491 01/03/08 A320#92 
9532 01/03/08 A320#92 
9551 01/03/08 A320#92 
9508 01/03/08 A320#92 
9507 01/03/08 ERJ135#93 
2823 01/03/08 ERJ135#93 
2826 01/03/08 ERJ135#93 
2827 01/03/08 ERJ135#93 
4704 01/03/08 A318#94 
4703 01/03/08 A318#94 
4698 01/03/08 A318#94 
4697 01/03/08 A318#94 
4700 01/03/08 A318#94 
4699 01/03/08 A318#94 
4593 01/03/08 A318#94 
4583 01/03/08 A319#95 
9384 01/03/08 A319#95 
9343 01/03/08 A319#95 
9344 01/03/08 A319#95 
9345 01/03/08 A319#95 
4696 01/03/08 B737900#96 
4601 01/03/08 B737900#96 
1318 01/03/08 B737900#96 
2419 01/03/08 B737900#96 
5457 01/03/08 A319#97 
5414 01/03/08 A319#97 
5419 01/03/08 A319#97 
5401 01/03/08 A319#97 
5400 01/03/08 A319#97 
587 01/03/08 A320#98 
4682 01/03/08 A320#98 
4683 01/03/08 A320#98 
1618 01/03/08 A320#98 
3015 01/03/08 A320#98 
1885 01/03/08 A319#99 
980 01/03/08 A319#99 
1181 01/03/08 A319#99 
1998 01/03/08 A319#99 
1999 01/03/08 A319#99 
9411 01/03/08 A319#100 
7810 01/03/08 A319#100 
7817 01/03/08 A319#100 
2122 01/03/08 A319#100 
2123 01/03/08 A319#100 
9424 01/03/08 A319#100 
5404 01/03/08 A319#101 
5403 01/03/08 A319#101 
9530 01/03/08 A319#101 
9543 01/03/08 A319#101 
9538 01/03/08 A319#101 
9425 01/03/08 A320#102 
622 01/03/08 A320#102 
623 01/03/08 A320#102 
4678 01/03/08 B737800#103 
9474 01/03/08 B737800#103 
9475 01/03/08 B737800#103 
9461 01/03/08 F100#104 
9464 01/03/08 F100#104 
9465 01/03/08 F100#104 
9466 01/03/08 F100#104 
599 01/03/08 A320#105 
880 01/03/08 A320#105 
5470 01/03/08 A320#105 
5454 01/03/08 A320#105 
5459 01/03/08 A320#105 
5474 01/03/08 A320#105 
5461 01/03/08 A321#106 
3052 01/03/08 A321#106 
3053 01/03/08 A321#106 
5142 01/03/08 A321#106 
5143 01/03/08 A321#106 
5462 01/03/08 A321#106 
823 01/03/08 A321#107 
1422 01/03/08 A321#107 
1423 01/03/08 A321#107 
1504 01/03/08 A321#107 
1971 01/03/08 B777#109 
1824 01/03/08 B777#109 
4695 01/03/08 A321#110 
4587 01/03/08 A321#110 
2051 01/03/08 A321#111 
4480 01/03/08 A321#111 
4483 01/03/08 A321#111 
1528 01/03/08 A321#111 
1529 01/03/08 A321#111 
5290 01/03/08 A320#112 
5834 01/03/08 A320#112 
5861 01/03/08 A320#112 
6946 01/03/08 A320#112 
6949 01/03/08 A320#112 
5736 01/03/08 A320#112 
5723 01/03/08 A320#112 
4094 01/03/08 A320#112 
5310 01/03/08 BAE300#113 
7402 01/03/08 BAE300#113 
5346 01/03/08 BAE300#113 
2705 01/03/08 BAE300#113 
2861 01/03/08 BAE300#113 
4903 01/03/08 BAE300#113 
4902 01/03/08 BAE300#113 
2721 01/03/08 A321#114 
7305 01/03/08 A321#114 
7374 01/03/08 A321#114 
7367 01/03/08 A321#114 
7206 01/03/08 A321#114 
7213 01/03/08 A321#114 
2711 01/03/08 BAE200#115 
7383 01/03/08 BAE200#115 
7221 01/03/08 BAE200#115 
7304 01/03/08 BAE200#115 
5231 01/03/08 BAE200#115 
5230 01/03/08 BAE200#115 
2707 01/03/08 BAE200#115 
2706 01/03/08 BAE200#115 
2739 01/03/08 BAE200#116 
2740 01/03/08 BAE200#116 
2748 01/03/08 BAE200#116 
2749 01/03/08 BAE200#116 
7390 01/03/08 BAE300#117 
5381 01/03/08 BAE300#117 
5239 01/03/08 BAE300#117 
5322 01/03/08 BAE300#117 
5323 01/03/08 BAE300#117 
5366 01/03/08 BAE300#117 
5370 01/03/08 BAE300#117 
5084 01/03/08 ERJ135#118 
7427 01/03/08 ERJ135#118 
7416 01/03/08 ERJ135#118 
7485 01/03/08 ERJ135#118 
7480 01/03/08 ERJ135#118 
7415 01/03/08 ERJ135#118 
5315 01/03/08 ERJ135#118 
4904 01/03/08 F100#119 
4905 01/03/08 F100#119 
2717 01/03/08 F100#119 
2704 01/03/08 F100#119 
5353 01/03/08 F100#119 
5359 01/03/08 F100#119 
3035 01/03/08 A320#120 
3034 01/03/08 A320#120 
3033 01/03/08 A320#120 
5410 01/03/08 A320#120 
1705 01/03/08 A321#121 
1294 01/03/08 A321#121 
1295 01/03/08 A321#121 
2102 01/03/08 A321#121 
2103 01/03/08 A321#121 
2949 01/03/08 B737800#122 
2901 01/03/08 CRJ700#123 
2900 01/03/08 CRJ700#123 
1505 01/03/08 CRJ700#123 
2911 01/03/08 F100#124 
7862 01/03/08 F100#124 
7865 01/03/08 F100#124 
3014 01/03/08 A318#125 
3011 01/03/08 A318#125 
3012 01/03/08 A318#125 
1319 01/03/08 A318#125 
1806 01/03/08 A318#125 
1807 01/03/08 A318#125 
5460 01/03/08 A319#126 
999 01/03/08 A319#126 
1722 01/03/08 A319#126 
1723 01/03/08 A319#126 
1580 01/03/08 A319#126 
1581 01/03/08 A319#126 
7826 01/03/08 A319#127 
7829 01/03/08 A319#127 
7830 01/03/08 A319#127 
1321 01/03/08 A319#127 
1750 01/03/08 A319#127 
1751 01/03/08 A319#127 
6981 01/03/08 A320#128 
6982 01/03/08 A320#128 
6985 01/03/08 A320#128 
5600 01/03/08 A320#128 
5591 01/03/08 A320#128 
5614 01/03/08 A320#128 
5627 01/03/08 A320#128 
5471 01/03/08 A320#129 
2203 01/03/08 A320#129 
2204 01/03/08 A320#129 
1381 01/03/08 A320#129 
9340 01/03/08 A320#130 
9383 01/03/08 A320#130 
9386 01/03/08 A320#130 
9546 01/03/08 A320#130 
7231 01/03/08 A321#131 
7202 01/03/08 A321#131 
7207 01/03/08 A321#131 
7308 01/03/08 A321#131 
7380 01/03/08 CRJ700#132 
2700 01/03/08 CRJ700#132 
5349 01/03/08 CRJ700#132 
5361 01/03/08 CRJ700#132 
7447 01/03/08 CRJ700#132 
7444 01/03/08 CRJ700#132 
7397 01/03/08 CRJ700#132 
7441 01/03/08 CRJ700#133 
2722 01/03/08 CRJ700#133 
5088 01/03/08 CRJ700#133 
5176 01/03/08 CRJ700#133 
5367 01/03/08 CRJ700#134 
4970 01/03/08 CRJ700#134 
2733 01/03/08 CRJ700#134 
2734 01/03/08 CRJ700#134 
2737 01/03/08 CRJ700#134 
4643 01/03/08 CRJ700#134 
4644 01/03/08 CRJ700#134 
4284 01/03/08 CRJ700#134 
5018 01/03/08 CRJ700#135 
2691 01/03/08 CRJ700#135 
4977 01/03/08 CRJ700#135 
5352 01/03/08 CRJ700#135 
7426 01/03/08 ERJ145#136 
2836 01/03/08 ERJ145#136 
2839 01/03/08 ERJ145#136 
2838 01/03/08 ERJ145#136 
5476 01/03/08 A320#137 
5481 01/03/08 A320#137 
5482 01/03/08 A320#137 
5478 01/03/08 A320#137 
5487 01/03/08 A320#137 
5405 01/03/08 A320#137 
1681 01/03/08 A320#138 
950 01/03/08 A320#138 
951 01/03/08 A320#138 
1698 01/03/08 A320#138 
1699 01/03/08 A320#138 
598 01/03/08 A320#138 
1881 01/03/08 A320#139 
1184 01/03/08 A320#139 
1185 01/03/08 A320#139 
1650 01/03/08 A320#139 
1651 01/03/08 A320#139 
1994 01/03/08 A320#139 
2207 01/03/08 B737300#140 
2208 01/03/08 B737300#140 
981 01/03/08 B737300#140 
4606 01/03/08 B737300#140 
4607 01/03/08 B737300#140 
6911 01/03/08 A320#141 
5688 01/03/08 A320#141 
5697 01/03/08 A320#141 
6886 01/03/08 A320#141 
6891 01/03/08 A320#141 
5710 01/03/08 A320#141 
5719 01/03/08 A320#141 
7020 01/03/08 A320#141 
2869 01/03/08 A320#142 
7312 01/03/08 A320#142 
4901 01/03/08 ERJ145#143 
4900 01/03/08 ERJ145#143 
2860 01/03/08 ERJ145#143 
2710 01/03/08 ERJ145#143 
2725 01/03/08 ERJ145#143 
5345 01/03/08 ERJ145#143 
5037 01/03/08 ERJ145#143 
4991 01/03/08 ERJ145#144 
5006 01/03/08 ERJ145#144 
5009 01/03/08 ERJ145#144 
7449 01/03/08 ERJ145#144 
7139 01/03/08 A319#145 
7162 01/03/08 A319#145 
7163 01/03/08 A319#145 
5856 01/03/08 A319#145 
5847 01/03/08 A319#145 
7132 01/03/08 A319#145 
7133 01/03/08 A319#145 
7261 01/03/08 A320#146 
2862 01/03/08 A320#146 
2863 01/03/08 A320#146 
7204 01/03/08 A320#146 
7209 01/03/08 A320#146 
7292 01/03/08 A320#146 
7121 01/03/08 A321#147 
6912 01/03/08 A321#147 
6917 01/03/08 A321#147 
7148 01/03/08 A321#147 
7149 01/03/08 A321#147 
5618 01/03/08 A321#147 
5633 01/03/08 A321#147 
5380 01/03/08 BAE200#148 
4992 01/03/08 BAE200#148 
4995 01/03/08 BAE200#148 
5000 01/03/08 BAE200#148 
5587 01/03/08 A319#149 
7032 01/03/08 A319#149 
7037 01/03/08 A319#149 
7128 01/03/08 A319#149 
7129 01/03/08 A319#149 
5726 01/03/08 A319#149 
5727 01/03/08 A319#149 
7074 01/03/08 A319#149 
5589 01/03/08 A319#150 
5800 01/03/08 A319#150 
5807 01/03/08 A319#150 
6906 01/03/08 A319#150 
7253 01/03/08 A320#151 
7370 01/03/08 A320#151 
5581 01/03/08 A320#152 
5782 01/03/08 A320#152 
5787 01/03/08 A320#152 
5794 01/03/08 A320#152 
5799 01/03/08 A320#152 
5714 01/03/08 A320#152 
7241 01/03/08 A320#153 
7362 01/03/08 A320#153 
7365 01/03/08 A320#153 
7236 01/03/08 A320#153 
7237 01/03/08 A320#153 
7216 01/03/08 A320#153 
5583 01/03/08 A321#154 
5836 01/03/08 A321#154 
5841 01/03/08 A321#154 
5696 01/03/08 A321#154 
5709 01/03/08 A321#154 
7018 01/03/08 A321#154 
7019 01/03/08 A321#154 
7038 01/03/08 A321#154 
7864 01/03/08 BAE300#155 
7881 01/03/08 BAE300#155 
2814 01/03/08 BAE300#155 
2815 01/03/08 BAE300#155 
9470 01/03/08 BAE300#156 
9451 01/03/08 BAE300#156 
9450 01/03/08 BAE300#156 
9473 01/03/08 BAE300#156 
5595 01/03/08 CRJ100#157 
5708 01/03/08 CRJ100#157 
5717 01/03/08 CRJ100#157 
6896 01/03/08 CRJ100#157 
4891 01/03/08 CRJ700#158 
4890 01/03/08 CRJ700#158 
5342 01/03/08 CRJ700#158 
4967 01/03/08 CRJ700#158 
7401 01/03/08 ERJ135#159 
5311 01/03/08 ERJ135#159 
5296 01/03/08 ERJ135#159 
5297 01/03/08 ERJ135#159 
5256 01/03/08 ERJ135#159 
5360 01/03/08 ERJ135#159 
5363 01/03/08 ERJ135#159 
4996 01/03/08 ERJ135#159 
4679 01/03/08 F100#160 
9423 01/03/08 F100#160 
5415 01/03/08 A320#161 
2872 01/03/08 A320#161 
695 01/03/08 A320#161 
4586 01/03/08 A320#161 
4589 01/03/08 A320#161 
1628 01/03/08 A320#161 
1629 01/03/08 A320#161 
703 01/03/08 B737800#162 
4686 01/03/08 B737800#162 
4687 01/03/08 B737800#162 
7822 01/03/08 B737800#162 
2871 01/03/08 A319#163 
5486 01/03/08 A319#163 
5479 01/03/08 A319#163 
5473 01/03/08 A319#163 
5472 01/03/08 A319#163 
5458 01/03/08 A319#163 
1995 01/03/08 A321#164 
928 01/03/08 A321#164 
929 01/03/08 A321#164 
1898 01/03/08 A321#164 
1899 01/03/08 A321#164 
7291 01/03/08 A319#165 
7260 01/03/08 A319#165 
7263 01/03/08 A319#165 
7366 01/03/08 A319#165 
7369 01/03/08 A319#165 
7350 01/03/08 A319#165 
5783 01/03/08 A319#166 
6884 01/03/08 A319#166 
6889 01/03/08 A319#166 
5734 01/03/08 A319#166 
5737 01/03/08 A319#166 
5724 01/03/08 A319#166 
5781 01/03/08 A320#167 
7012 01/03/08 A320#167 
7015 01/03/08 A320#167 
6914 01/03/08 A320#167 
6919 01/03/08 A320#167 
5802 01/03/08 A320#167 
5809 01/03/08 A320#167 
7138 01/03/08 A320#167 
7293 01/03/08 A320#168 
7316 01/03/08 A320#168 
7319 01/03/08 A320#168 
7246 01/03/08 A320#168 
5623 01/03/08 A320#168 
5628 01/03/08 A320#168 
9454 01/03/08 B737300#169 
9471 01/03/08 B737300#169 
9472 01/03/08 B737300#169 
9387 01/03/08 B737300#169 
9420 01/03/08 B737300#169 
4914 01/03/08 BAE200#170 
4915 01/03/08 BAE200#170 
7501 01/03/08 BAE200#170 
7506 01/03/08 BAE200#170 
4918 01/03/08 BAE200#170 
4919 01/03/08 BAE200#170 
7850 01/03/08 BAE200#171 
821 01/03/08 BAE200#171 
1220 01/03/08 BAE200#171 
7843 01/03/08 BAE200#171 
7844 01/03/08 BAE200#171 
7855 01/03/08 BAE200#171 
7481 01/03/08 CRJ100#172 
7482 01/03/08 CRJ100#172 
7413 01/03/08 CRJ100#172 
7404 01/03/08 CRJ100#172 
7407 01/03/08 CRJ100#172 
7406 01/03/08 CRJ100#172 
7411 01/03/08 ERJ145#173 
7443 01/03/08 ERJ145#173 
2703 01/03/08 ERJ145#173 
2859 01/03/08 ERJ145#173 
2858 01/03/08 ERJ145#173 
5036 01/03/08 ERJ145#173 
4334 01/03/08 ERJ145#173 
7440 01/03/08 A318#174 
7420 01/03/08 A318#174 
7375 01/03/08 A318#174 
2868 01/03/08 A318#174 
7301 01/03/08 A319#175 
7234 01/03/08 A319#175 
7235 01/03/08 A319#175 
7342 01/03/08 A319#175 
7351 01/03/08 A319#175 
7210 01/03/08 A319#175 
2701 01/03/08 BAE300#176 
2712 01/03/08 BAE300#176 
2715 01/03/08 BAE300#176 
2689 01/03/08 BAE300#176 
2850 01/03/08 ERJ135#177 
2851 01/03/08 ERJ135#177 
2755 01/03/08 ERJ135#177 
2756 01/03/08 ERJ135#177 
2847 01/03/08 ERJ135#177 
4911 01/03/08 ERJ135#177 
