81 ORY CDG 02:40 03:10 0
82 ORY CDG 03:00 03:30 0
83 ORY CDG 03:20 03:50 0
84 ORY CDG 03:40 04:10 0
85 ORY CDG 04:00 04:30 0
86 ORY CDG 04:20 04:50 0
87 ORY CDG 04:40 05:10 0
88 ORY CDG 05:00 05:30 0
89 ORY CDG 05:20 05:50 0
90 ORY CDG 05:40 06:10 0
91 ORY CDG 06:00 06:30 0
92 ORY CDG 06:20 06:50 0
93 ORY CDG 06:40 07:10 0
94 ORY CDG 07:00 07:30 0
95 ORY CDG 07:20 07:50 0
96 ORY CDG 07:40 08:10 0
97 ORY CDG 08:00 08:30 0
98 ORY CDG 08:20 08:50 0
99 ORY CDG 08:40 09:10 0
100 ORY CDG 09:00 09:30 0
101 ORY CDG 09:20 09:50 0
102 ORY CDG 09:40 10:10 0
103 ORY CDG 10:00 10:30 0
104 ORY CDG 10:20 10:50 0
105 ORY CDG 10:40 11:10 0
106 ORY CDG 11:00 11:30 0
107 ORY CDG 11:20 11:50 0
108 ORY CDG 11:40 12:10 0
109 ORY CDG 12:00 12:30 0
110 ORY CDG 12:20 12:50 0
111 ORY CDG 12:40 13:10 0
112 ORY CDG 13:00 13:30 0
113 ORY CDG 13:20 13:50 0
114 ORY CDG 13:40 14:10 0
115 ORY CDG 14:00 14:30 0
116 ORY CDG 14:20 14:50 0
117 ORY CDG 14:40 15:10 0
118 ORY CDG 15:00 15:30 0
119 ORY CDG 15:20 15:50 0
120 ORY CDG 15:40 16:10 0
121 ORY CDG 16:00 16:30 0
122 ORY CDG 16:20 16:50 0
123 ORY CDG 16:40 17:10 0
124 ORY CDG 17:00 17:30 0
125 ORY CDG 17:20 17:50 0
126 ORY CDG 17:40 18:10 0
127 ORY CDG 18:00 18:30 0
128 ORY CDG 18:20 18:50 0
129 ORY CDG 18:40 19:10 0
130 ORY CDG 19:00 19:30 0
131 ORY CDG 19:20 19:50 0
132 ORY CDG 19:40 20:10 0
133 ORY CDG 20:00 20:30 0
134 ORY CDG 20:20 20:50 0
135 ORY CDG 20:40 21:10 0
136 ORY CDG 21:00 21:30 0
137 ORY CDG 21:20 21:50 0
138 ORY CDG 21:40 22:10 0
139 ORY CDG 22:00 22:30 0
140 ORY CDG 22:20 22:50 0
141 ORY CDG 22:40 23:10 0
142 ORY CDG 23:00 23:30 0
143 ORY CDG 23:20 23:50 0
144 ORY CDG 23:40 00:10+1 0
145 CDG MLH 08:05 09:15 0
146 MLH CDG 09:55 11:10 0
147 CDG MLH 12:00 13:10 0
148 MLH CDG 13:50 15:05 0
149 CDG MLH 15:45 16:55 0
150 MLH CDG 17:35 18:50 0
151 CDG MLH 19:55 21:05 0
152 MLH CDG 06:05 07:20 0
1363 ORY AJA 08:25 10:05 0
1364 AJA ORY 05:55 07:35 0
1374 BIA ORY 05:55 07:30 0
1375 ORY BIA 13:25 15:00 0
1377 ORY BIA 19:00 20:35 0
1378 BIA ORY 11:00 12:35 0
1379 ORY BIA 08:30 10:05 0
1380 BIA ORY 15:50 17:25 0
2517 TLS NTE 12:15 13:15 0
2518 NTE TLS 10:45 11:45 0
2519 TLS NTE 08:55 09:55 0
2520 NTE TLS 07:25 08:25 0
2521 RNS MPL 09:50 11:05 0
2522 MPL RNS 11:35 12:55 0
2523 ORY UIP 07:45 08:50 0
2524 UIP ORY 05:45 06:55 0
2525 ORY UIP 16:35 17:40 0
2526 UIP ORY 09:45 10:55 0
2533 NTE BES 10:55 11:35 0
2534 BES NTE 06:00 06:45 0
2543 RDZ ORY 05:40 06:50 0
2544 ORY RDZ 07:25 08:30 0
2573 LIG ORY 05:30 06:35 0
2574 ORY LIG 08:00 09:00 0
2581 LIG CDG 10:05 11:20 0
2582 CDG LIG 12:30 13:45 0
2583 RNS CDG 05:25 06:25 0
2584 CDG RNS 12:30 13:35 0
2585 RNS CDG 14:55 15:55 0
2586 CDG RNS 19:00 19:55 0
2587 CFR LYS 05:25 06:35 0
2588 LYS CFR 07:40 08:55 0
2593 LIG LYS 05:35 06:35 0
2595 CFR LYS 12:30 13:40 0
2596 LYS CFR 15:00 16:15 0
2597 LEH URO 05:00 05:20 0
2598 URO LYS 05:40 07:00 2597
2599 LYS LEH 07:40 09:10 0
2600 LEH URO 09:30 09:50 2599
2601 URO LEH 15:00 15:20 0
2602 LEH LYS 15:40 17:10 2601
2603 LYS URO 17:50 19:10 0
2604 URO LEH 19:30 19:50 2603
2605 RNS TLS 06:40 07:45 0
2606 TLS RNS 08:10 09:20 0
2609 NCE RNS 14:05 15:45 0
2610 RNS NCE 07:00 08:35 0
2613 RNS LYS 05:30 06:45 0
2614 LYS RNS 07:45 09:05 0
2619 RNS LYS 12:35 13:50 0
2620 LYS RNS 14:45 16:05 0
2623 MRS NTE 09:00 10:25 0
2624 NTE MRS 07:05 08:25 0
2625 MRS NTE 15:45 17:10 0
2626 NTE MRS 13:50 15:10 0
2629 MRS NTE 12:55 14:20 0
2630 NTE MRS 11:00 12:20 0
2633 SXB NTE 09:05 10:25 0
2634 NTE SXB 07:15 08:35 0
2643 LYS SXB 15:00 16:00 0
2644 SXB LYS 13:10 14:10 0
2647 LYS SXB 07:40 08:40 0
2648 SXB LYS 05:50 06:50 0
2653 BES LYS 05:25 06:55 0
2654 LYS BES 07:40 09:15 0
2655 BES LYS 12:20 13:50 0
2656 LYS BES 14:30 15:55 0
2657 BES MRS 10:05 11:45 0
2658 MRS BES 12:25 14:05 0
2661 NCE BES 09:10 11:05 0
2662 BES NCE 11:45 13:35 0
2663 NCE FSC 17:30 18:25 0
2673 SXB LGW 05:55 07:20 0
2674 LGW SXB 07:55 09:25 0
2793 LRT ORY 06:00 07:10 0
2794 ORY LRT 07:55 09:00 0
2795 LRT ORY 09:45 10:50 0
2796 ORY LRT 12:10 13:15 0
2797 LRT ORY 14:00 15:05 0
2798 ORY LRT 13:00 14:05 0
2866 MRS ORY 05:30 06:50 0
2867 ORY MRS 19:10 20:25 0
2868 MRS ORY 07:30 08:50 0
2869 ORY MRS 12:10 13:25 0
2870 MRS ORY 17:00 18:20 0
2872 MRS ORY 06:30 07:50 0
2873 ORY MRS 07:35 08:50 0
2874 MRS ORY 14:00 15:20 0
2877 ORY MRS 09:35 10:50 0
2878 MRS ORY 14:55 16:05 0
2879 ORY MRS 08:35 09:50 0
2883 ORY MRS 11:35 12:50 0
2886 MRS ORY 10:30 11:50 0
2888 MRS ORY 11:30 12:50 0
2889 ORY MRS 13:35 14:50 0
2892 MRS ORY 13:30 14:50 0
2895 ORY MRS 15:35 16:50 0
2896 MRS ORY 14:30 15:50 0
2899 ORY MRS 16:35 17:50 0
2900 MRS ORY 15:30 16:50 0
2903 ORY MRS 17:35 18:50 0
2907 ORY MRS 18:35 19:50 0
2908 MRS ORY 17:30 18:50 0
2912 MRS ORY 18:30 19:50 0
2919 ORY MRS 12:35 13:50 0
2965 ORY TLS 05:50 07:00 0
2966 TLS ORY 05:40 07:00 0
2967 ORY TLS 18:25 19:45 0
2968 TLS ORY 06:10 07:30 0
2969 ORY TLS 06:50 08:00 0
2970 TLS ORY 06:40 08:00 0
2972 TLS ORY 09:10 10:30 0
2973 ORY TLS 07:50 09:00 0
2974 TLS ORY 07:40 09:00 0
2975 ORY TLS 08:50 10:00 0
2976 TLS ORY 08:40 10:00 0
2977 ORY TLS 09:50 11:00 0
2978 TLS ORY 08:10 09:30 0
2980 TLS ORY 09:40 11:00 0
2981 ORY TLS 10:50 12:00 0
2982 TLS ORY 10:40 12:00 0
2983 ORY TLS 11:50 13:00 0
2984 TLS ORY 11:40 13:00 0
2985 ORY TLS 12:50 14:00 0
2986 TLS ORY 12:40 14:00 0
2988 TLS ORY 13:40 15:00 0
2989 ORY TLS 13:50 15:00 0
2991 ORY TLS 14:50 16:00 0
2992 TLS ORY 14:40 16:00 0
2995 ORY TLS 15:50 17:00 0
2996 TLS ORY 15:40 17:00 0
2999 ORY TLS 16:50 18:00 0
3000 TLS ORY 16:40 18:00 0
3003 ORY TLS 17:50 19:00 0
3004 TLS ORY 17:40 19:00 0
3007 ORY TLS 18:50 20:00 0
3008 TLS ORY 18:40 20:00 0
3011 ORY TLS 19:50 21:00 0
3063 ORY NCE 14:00 15:25 0
3064 NCE ORY 06:05 07:30 0
3065 ORY NCE 07:00 08:20 0
3067 ORY NCE 07:30 08:50 0
3068 NCE ORY 08:05 09:30 0
3069 ORY NCE 08:00 09:20 0
3070 NCE ORY 09:05 10:30 0
3071 ORY MRS 19:20 20:35 0
3073 ORY NCE 10:00 11:20 0
3074 NCE ORY 10:05 11:30 0
3075 ORY NCE 11:00 12:20 0
3076 NCE ORY 11:35 13:00 0
3077 ORY NCE 12:00 13:20 0
3080 NCE ORY 13:05 14:30 0
3081 ORY NCE 14:00 15:20 0
3082 NCE ORY 14:05 15:30 0
3083 ORY NCE 15:00 16:20 0
3084 NCE ORY 15:05 16:30 0
3085 ORY NCE 16:00 17:20 0
3086 NCE ORY 12:35 14:00 0
3088 NCE ORY 12:05 13:30 0
3090 NCE ORY 17:05 18:30 0
3091 ORY NCE 13:00 14:20 0
3092 NCE ORY 18:05 19:30 0
3093 ORY NCE 19:00 20:20 0
3094 NCE CFE 19:25 20:25 0
3095 ORY NCE 20:00 21:20 0
3097 ORY NCE 10:35 11:55 0
3099 ORY NCE 17:10 18:30 0
3102 NCE ORY 16:05 17:30 0
3103 ORY NCE 06:00 07:20 0
3106 NCE ORY 17:05 18:30 0
3107 ORY NCE 06:30 07:50 0
3108 NCE ORY 08:35 10:00 0
3111 ORY NCE 11:30 12:50 0
3112 NCE ORY 13:35 15:00 0
3117 ORY BOD 07:15 08:20 0
3118 BOD ORY 06:10 07:20 0
3119 ORY BOD 08:10 09:15 0
3121 ORY BOD 10:10 11:15 0
3122 BOD ORY 08:00 09:10 0
3123 ORY BOD 12:10 13:15 0
3124 BOD ORY 10:05 11:15 0
3127 ORY BOD 15:10 16:15 0
3128 BOD ORY 14:05 15:15 0
3131 ORY BOD 17:25 18:30 0
3134 BOD ORY 17:05 18:15 0
3135 ORY BOD 17:10 18:15 0
3138 BOD ORY 19:25 20:35 0
3144 BOD ORY 09:10 10:20 0
4164 SXB ORY 07:00 08:00 0
4165 ORY SXB 08:00 09:00 0
4167 ORY SXB 10:25 11:25 0
4168 SXB ORY 08:10 09:10 0
4169 ORY SXB 20:00 21:00 0
4170 SXB ORY 10:10 11:10 0
4171 ORY SXB 14:25 15:25 0
4174 SXB ORY 13:35 14:35 0
4180 SXB ORY 17:00 18:00 0
4189 ORY SXB 19:25 20:25 0
4194 MLH ORY 05:30 06:40 0
4195 ORY MLH 08:15 09:15 0
4197 ORY MLH 12:10 13:10 0
4200 MLH ORY 10:05 11:15 0
4202 MLH ORY 13:55 15:05 0
4203 ORY MLH 18:45 19:45 0
4213 RNS ORY 14:00 15:05 0
4214 ORY RNS 16:15 17:15 0
4224 BES ORY 05:35 06:50 0
4225 ORY BES 08:10 09:20 0
4228 BES ORY 10:05 11:20 0
4229 ORY BES 11:15 12:25 0
4232 BES ORY 13:05 14:20 0
4237 ORY BES 20:20 21:30 0
4238 BES ORY 16:35 17:50 0
4239 ORY BES 14:40 15:50 0
4264 LYS ORY 05:50 06:55 0
4265 ORY LYS 07:40 08:45 0
4268 LYS ORY 09:30 10:35 0
4269 ORY LYS 09:30 10:35 0
4270 LYS ORY 11:20 12:25 0
4271 ORY LYS 13:40 14:45 0
4272 LYS ORY 13:10 14:15 0
4273 ORY LYS 11:20 12:25 0
4274 LYS ORY 16:50 17:55 0
4275 ORY LYS 18:40 19:45 0
4276 LYS ORY 16:10 17:15 0
4279 ORY LYS 15:00 16:05 0
4295 ORY CFE 08:10 09:05 0
4296 CFE ORY 05:40 06:35 0
4298 CFE ORY 09:50 10:45 0
4301 ORY CFE 16:55 17:50 0
4314 PUF ORY 05:40 07:00 0
4315 ORY PUF 08:00 09:15 0
4317 ORY PUF 12:05 13:20 0
4319 ORY PUF 16:20 17:35 0
4320 PUF ORY 10:10 11:30 0
4321 ORY PUF 20:25 21:40 0
4322 PUF ORY 14:10 15:30 0
4324 PUF ORY 18:30 19:50 0
4333 ORY AVN 08:15 09:30 0
4334 AVN ORY 05:30 06:45 0
4336 AVN ORY 10:05 11:20 0
4337 ORY AVN 12:20 13:35 0
4342 ORY BIQ 20:05 21:20 0
4343 ORY BIQ 07:55 09:10 0
4344 BIQ ORY 05:50 07:10 0
4345 ORY BIQ 10:45 12:00 0
4347 ORY BIQ 18:20 19:35 0
4348 BIQ ORY 12:50 14:10 0
4349 ORY LDE 12:55 14:15 0
4350 LDE ORY 10:45 12:10 0
4351 ORY BIQ 15:55 17:10 0
4352 BIQ ORY 16:20 17:40 0
4354 BIQ ORY 18:00 19:20 0
4358 BIQ ORY 20:25 21:45 0
4359 ORY LDE 08:45 10:05 0
4360 LDE ORY 06:30 07:55 0
4363 ORY TLN 07:55 09:15 0
4364 TLN ORY 05:45 07:10 0
4365 ORY TLN 15:35 16:55 0
4366 TLN ORY 10:05 11:30 0
4368 TLN ORY 17:35 19:00 0
4369 ORY TLN 12:30 13:50 0
4370 TLN ORY 14:40 16:05 0
4371 ORY TLN 17:55 19:15 0
4375 ORY TLN 06:25 07:50 0
4376 TLN ORY 08:35 10:05 0
4385 ORY PGF 07:25 08:45 0
4386 PGF ORY 09:35 11:00 0
4387 ORY PGF 12:00 13:20 0
4388 PGF ORY 14:05 15:30 0
4389 ORY PGF 15:35 17:00 0
4390 PGF ORY 17:50 19:15 0
4393 ORY FSC 09:40 11:25 0
4394 FSC ORY 12:15 14:00 0
4400 FSC ORY 07:30 09:15 0
4404 MPL ORY 05:40 07:05 0
4405 ORY MPL 07:45 09:00 0
4406 MPL ORY 08:05 09:25 0
4407 ORY MPL 18:30 19:35 0
4408 MPL ORY 09:50 11:10 0
4409 ORY MPL 10:15 11:30 0
4410 MPL ORY 12:20 13:40 0
4411 ORY MPL 12:15 13:30 0
4412 MPL ORY 14:20 15:40 0
4413 ORY MPL 14:25 15:40 0
4414 MPL ORY 16:25 17:45 0
4415 ORY MPL 16:15 17:30 0
4416 MPL ORY 18:20 19:40 0
4421 ORY MPL 20:15 21:30 0
4431 ORY AJA 11:40 13:20 0
4432 AJA ORY 14:35 16:15 0
4434 AJA ORY 19:30 21:10 0
4435 AJA ORY 14:40 16:20 0
4436 ORY AJA 17:10 18:50 0
4437 ORY AJA 17:00 18:40 0
4454 BIA ORY 19:35 21:10 0
4459 ORY BIA 17:10 18:45 0
4475 ORY CLY 08:10 09:45 0
4476 CLY ORY 10:45 12:15 0
4483 CDG BOD 06:30 07:50 0
4485 CDG BOD 09:55 11:15 0
4486 BOD CDG 07:25 08:50 0
4487 CDG BOD 12:25 13:45 0
4488 BOD CDG 09:20 10:45 0
4489 CDG BOD 17:45 19:05 0
4490 BOD CDG 12:35 14:00 0
4492 BOD CDG 15:30 16:55 0
4498 BIQ CDG 06:15 07:45 0
4499 CDG BIQ 20:25 21:50 0
4501 CDG BIQ 12:35 14:00 0
4502 BIQ CDG 09:50 11:20 0
4503 CDG LYS 08:30 09:40 0
4504 LYS CDG 10:00 11:10 0
4506 LYS CDG 12:40 13:50 0
4507 CDG LYS 12:15 13:25 0
4508 LYS CDG 16:00 17:10 0
4509 CDG LYS 13:10 14:20 0
4510 LYS CDG 16:15 17:25 0
4511 CDG LYS 17:55 19:05 0
4512 LYS LIG 19:55 20:55 0
4513 CDG LYS 20:30 21:40 0
4514 LYS CDG 06:25 07:35 0
4515 CDG LYS 08:35 09:45 0
4516 LYS CDG 10:55 12:05 0
4517 CDG CFE 07:15 08:15 0
4518 CFE CDG 08:55 10:00 0
4519 CDG CFE 14:25 15:25 0
4520 CFE CDG 16:05 17:10 0
4522 CFE CDG 05:35 06:40 0
4523 CDG MRS 06:15 07:40 0
4524 MRS CDG 09:05 10:35 0
4525 CDG MRS 09:30 10:55 0
4526 MRS CDG 09:50 11:20 0
4527 CDG MRS 11:35 13:00 0
4528 MRS CDG 12:05 13:35 0
4529 CDG MRS 14:35 16:00 0
4530 MRS CDG 15:20 16:50 0
4531 CDG MRS 17:35 19:00 0
4533 CDG MRS 20:20 21:45 0
4534 MRS CDG 19:45 21:15 0
4536 MRS CDG 06:35 08:05 0
4543 CDG MPL 10:25 11:50 0
4544 MPL CDG 05:55 07:25 0
4546 MPL CDG 12:40 14:10 0
4547 CDG MPL 19:50 21:15 0
4548 MPL CDG 20:00 21:30 0
4549 CDG MPL 17:45 19:10 0
4551 CDG MPL 08:10 09:35 0
4552 MPL CDG 10:30 12:00 0
4563 CDG NCE 06:20 07:55 0
4564 NCE CDG 09:05 10:40 0
4565 CDG NCE 09:35 11:10 0
4566 NCE CDG 12:00 13:35 0
4567 CDG NCE 11:35 13:10 0
4568 NCE CDG 13:55 15:30 0
4569 CDG NCE 14:40 16:15 0
4571 CDG NCE 17:25 19:00 0
4572 NCE ORY 19:50 21:15 0
4574 NCE CDG 06:25 08:00 0
4575 CDG NCE 18:30 20:05 0
4576 NCE CDG 05:40 07:15 0
4577 CDG NCE 12:50 13:25 0
4578 NCE CDG 15:35 17:10 0
4583 CDG NTE 08:05 09:10 0
4584 NTE CDG 05:35 06:40 0
4585 CDG NTE 13:00 14:05 0
4586 NTE CDG 15:15 16:20 0
4587 CDG NTE 11:45 12:50 0
4588 NTE CDG 10:00 11:05 0
4590 NTE CDG 13:35 14:40 0
4591 CDG NTE 20:00 21:05 0
4593 CDG NTE 16:15 17:20 0
4594 NTE CDG 18:05 19:10 0
4595 CDG BES 20:00 21:15 0
4596 BES CDG 17:00 18:20 0
4599 CDG BES 09:30 10:45 0
4600 BES CDG 05:25 06:45 0
4601 CDG BES 14:45 16:00 0
4602 BES CDG 12:15 13:35 0
4617 ORY ETZ 08:40 09:40 0
4618 ETZ ORY 07:00 08:10 0
4619 ETZ MRS 14:30 16:10 0
4620 MRS ETZ 18:50 20:30 0
4623 ORY SXB 06:35 07:35 0
4624 SXB CDG 10:30 11:40 0
4625 CDG SXB 11:40 12:50 0
4626 SXB CDG 09:35 10:45 0
4627 CDG SXB 13:10 14:20 0
4628 SXB CDG 15:15 16:25 0
4629 CDG SXB 16:30 17:40 0
4630 SXB CDG 18:25 19:35 0
4631 CDG SXB 17:45 18:50 0
4634 SXB CDG 14:10 15:20 0
4636 PUF CDG 05:25 06:55 0
4637 CDG PUF 20:10 21:35 0
4638 PUF CDG 09:45 11:15 0
4639 CDG PUF 07:30 09:00 0
4641 CDG PUF 17:20 18:50 0
4642 PUF CDG 19:30 21:00 0
4643 CDG TLS 06:15 07:40 0
4645 CDG TLS 09:30 10:55 0
4647 CDG TLS 20:30 21:55 0
4648 TLS CDG 11:55 13:25 0
4649 CDG TLS 15:00 16:25 0
4650 TLS CDG 15:00 16:30 0
4651 CDG TLS 17:25 18:50 0
4652 TLS CDG 17:15 18:45 0
4654 TLS CDG 19:45 21:15 0
4655 CDG TLS 19:25 20:50 0
4656 TLS CDG 06:05 07:35 0
4657 CDG TLS 11:55 13:20 0
4658 TLS CDG 09:35 11:05 0
4664 BOD LYS 16:55 18:05 0
4665 LYS BOD 19:00 20:05 0
4668 BOD LYS 12:45 13:55 0
4669 LYS BOD 14:55 16:00 0
4673 LIL LYS 05:45 07:00 0
4676 LYS LIL 07:40 08:55 0
4678 LYS LIL 14:45 16:00 0
4679 LIL LYS 12:35 13:50 0
4684 MRS LYS 05:35 06:35 0
4685 LYS MRS 07:30 08:30 0
4693 LYS NCE 07:50 08:50 0
4694 NCE LYS 05:40 06:35 0
4695 LYS NCE 15:00 16:00 0
4696 NCE LYS 09:50 10:45 0
4699 LYS NCE 11:25 12:25 0
4700 NCE LYS 13:05 14:00 0
4703 LYS TLS 07:45 08:50 0
4704 TLS LYS 05:50 06:50 0
4705 LYS TLS 15:00 16:05 0
4706 TLS LYS 16:55 17:55 0
4723 NTE LYS 05:45 07:00 0
4725 NTE LYS 10:10 11:25 0
4726 LYS NTE 07:55 09:10 0
4730 LYS NTE 18:45 20:00 0
4763 BOD NCE 15:05 16:20 0
4764 NCE BOD 05:45 07:10 0
4765 BOD NCE 07:45 09:00 0
4768 NCE BOD 13:05 14:30 0
4784 NCE LIL 10:00 11:40 0
4791 LIL NCE 09:50 11:35 0
4837 SXB NCE 09:15 10:35 0
4838 NCE SXB 11:15 12:35 0
5093 AMS CFE 14:00 15:30 0
5094 CFE AMS 16:40 18:15 0
5123 TLS AMS 05:05 07:20 0
5124 AMS TLS 08:25 10:20 0
5125 TLS AMS 11:00 13:10 0
5126 AMS TLS 14:30 16:25 0
5127 TLS AMS 17:05 19:15 0
5128 AMS TLS 20:05 22:00 0
5163 BOD AMS 05:50 07:40 0
5164 AMS BOD 08:55 10:45 0
5165 BOD AMS 11:25 13:15 0
5166 AMS BOD 19:00 20:50 0
#
