CLY LEH 110 D 
CLY LGW 120 D 
CLY LIG 85 D 
CLY LIL 105 D 
CLY LRT 115 D 
CLY LYS 65 D 
CLY MLH 75 D 
CLY MPL 65 D 
CLY MRS 60 D 
CLY NCE 45 D 
CLY NTE 105 D 
CLY ORY 90 D 
CLY PGF 70 D 
CLY PUF 90 D 
CLY RDZ 75 D 
CLY RNS 110 D 
CLY SXB 85 D 
CLY TLN 50 D 
CLY TLS 80 D 
CLY UIP 120 D 
CLY URO 105 D 
ETZ AJA 95 D 
ETZ AMS 60 C 
ETZ AVN 75 D 
ETZ BES 90 D 
ETZ BIA 90 D 
ETZ BIQ 95 D 
ETZ BOD 85 D 
ETZ CDG 50 D 
ETZ CFE 70 D 
ETZ CFR 70 D 
ETZ CLY 90 D 
ETZ FSC 95 D 
ETZ LDE 95 D 
ETZ LEH 65 D 
ETZ LGW 70 D 
ETZ LIG 70 D 
ETZ LIL 55 D 
ETZ LRT 85 D 
ETZ LYS 65 D 
ETZ MLH 45 D 
ETZ MPL 80 D 
ETZ MRS 100 D 
ETZ NCE 75 D 
ETZ NTE 80 D 
ETZ ORY 70 D 
ETZ PGF 90 D 
ETZ PUF 95 D 
ETZ RDZ 75 D 
ETZ RNS 75 D 
ETZ SXB 40 D 
ETZ TLN 80 D 
ETZ TLS 85 D 
ETZ UIP 90 D 
ETZ URO 60 D 
FSC AJA 35 D 
FSC AMS 125 C 
FSC AVN 65 D 
FSC BES 130 D 
FSC BIA 40 D 
FSC BIQ 100 D 
FSC BOD 100 D 
FSC CDG 105 D 
FSC CFE 85 D 
FSC CFR 115 D 
FSC CLY 40 D 
FSC ETZ 95 D 
FSC LDE 90 D 
FSC LEH 115 D 
FSC LGW 130 D 
FSC LIG 90 D 
FSC LIL 115 D 
FSC LRT 125 D 
FSC LYS 75 D 
FSC MLH 85 D 
FSC MPL 70 D 
FSC MRS 75 D 
FSC NCE 60 D 
FSC NTE 110 D 
FSC ORY 105 D 
FSC PGF 75 D 
FSC PUF 95 D 
FSC RDZ 80 D 
FSC RNS 115 D 
FSC SXB 90 D 
FSC TLN 55 D 
FSC TLS 85 D 
FSC UIP 130 D 
FSC URO 115 D 
LDE AJA 85 D 
LDE AMS 115 C 
LDE AVN 65 D 
LDE BES 85 D 
LDE BIA 90 D 
LDE BIQ 40 D 
LDE BOD 45 D 
LDE CDG 85 D 
LDE CFE 60 D 
LDE CFR 85 D 
LDE CLY 85 D 
LDE ETZ 95 D 
LDE FSC 90 D 
LDE LEH 85 D 
LDE LGW 100 D 
LDE LIG 55 D 
LDE LIL 95 D 
LDE LRT 75 D 
LDE LYS 70 D 
LDE MLH 90 D 
LDE MPL 55 D 
LDE MRS 65 D 
LDE NCE 75 D 
LDE NTE 65 D 
LDE ORY 85 D 
LDE PGF 50 D 
LDE PUF 35 D 
LDE RDZ 50 D 
LDE RNS 75 D 
LDE SXB 95 D 
LDE TLN 70 D 
LDE TLS 40 D 
LDE UIP 80 D 
LDE URO 85 D 
LEH AJA 115 D 
LEH AMS 65 C 
LEH AVN 85 D 
LEH BES 60 D 
LEH BIA 110 D 
LEH BIQ 85 D 
LEH BOD 70 D 
LEH CDG 45 D 
LEH CFE 70 D 
LEH CFR 20 D 
LEH CLY 110 D 
LEH ETZ 65 D 
LEH FSC 115 D 
LEH LDE 85 D 
LEH LGW 45 D 
LEH LIG 65 D 
LEH LIL 50 D 
LEH LRT 55 D 
LEH LYS 90 D 
LEH MLH 75 D 
LEH MPL 85 D 
LEH MRS 90 D 
LEH NCE 95 D 
LEH NTE 55 D 
LEH ORY 45 D 
LEH PGF 90 D 
LEH PUF 85 D 
LEH RDZ 75 D 
LEH RNS 50 D 
LEH SXB 75 D 
LEH TLN 95 D 
LEH TLS 80 D 
LEH UIP 60 D 
LEH URO 20 D 
LGW AJA 125 D 
LGW AMS 60 C 
LGW AVN 100 D 
LGW BES 65 D 
LGW BIA 120 D 
LGW BIQ 95 D 
LGW BOD 85 D 
LGW CDG 55 D 
LGW CFE 80 D 
LGW CFR 50 D 
LGW CLY 120 D 
LGW ETZ 70 D 
LGW FSC 130 D 
LGW LDE 100 D 
LGW LEH 45 D 
LGW LIG 75 D 
LGW LIL 50 D 
LGW LRT 65 D 
LGW LYS 85 D 
LGW MLH 85 D 
LGW MPL 100 D 
LGW MRS 105 D 
LGW NCE 105 D 
LGW NTE 65 D 
LGW ORY 55 D 
LGW PGF 105 D 
LGW PUF 100 D 
LGW RDZ 90 D 
LGW RNS 60 D 
LGW SXB 90 D 
LGW TLN 110 D 
LGW TLS 95 D 
LGW UIP 65 D 
LGW URO 50 D 
LIG AJA 90 D 
LIG AMS 90 C 
LIG AVN 60 D 
LIG BES 70 D 
LIG BIA 90 D 
LIG BIQ 60 D 
LIG BOD 45 D 
LIG CDG 75 D 
LIG CFE 45 D 
LIG CFR 60 D 
LIG CLY 85 D 
LIG ETZ 70 D 
LIG FSC 90 D 
LIG LDE 55 D 
LIG LEH 65 D 
LIG LGW 75 D 
LIG LIL 75 D 
LIG LRT 65 D 
LIG LYS 65 D 
LIG MLH 70 D 
LIG MPL 55 D 
LIG MRS 65 D 
LIG NCE 70 D 
LIG NTE 50 D 
LIG ORY 70 D 
LIG PGF 60 D 
LIG PUF 55 D 
LIG RDZ 45 D 
LIG RNS 55 D 
LIG SXB 75 D 
LIG TLN 70 D 
LIG TLS 50 D 
LIG UIP 65 D 
LIG URO 60 D 
LIL AJA 110 D 
LIL AMS 50 C 
LIL AVN 90 D 
LIL BES 75 D 
LIL BIA 110 D 
LIL BIQ 95 D 
LIL BOD 80 D 
LIL CDG 45 D 
LIL CFE 85 D 
LIL CFR 55 D 
LIL CLY 105 D 
LIL ETZ 55 D 
LIL FSC 115 D 
LIL LDE 95 D 
LIL LEH 50 D 
LIL LGW 50 D 
LIL LIG 75 D 
LIL LRT 75 D 
LIL LYS 75 D 
LIL MLH 65 D 
LIL MPL 90 D 
LIL MRS 95 D 
LIL NCE 105 D 
LIL NTE 70 D 
LIL ORY 50 D 
LIL PGF 95 D 
LIL PUF 95 D 
LIL RDZ 85 D 
LIL RNS 65 D 
LIL SXB 60 D 
LIL TLN 95 D 
LIL TLS 90 D 
LIL UIP 75 D 
LIL URO 45 D 
LRT AJA 120 D 
LRT AMS 90 C 
LRT AVN 90 D 
LRT BES 40 D 
LRT BIA 120 D 
LRT BIQ 70 D 
LRT BOD 60 D 
LRT CDG 65 D 
LRT CFE 75 D 
LRT CFR 50 D 
LRT CLY 115 D 
LRT ETZ 85 D 
LRT FSC 125 D 
LRT LDE 75 D 
LRT LEH 55 D 
LRT LGW 65 D 
LRT LIG 65 D 
LRT LIL 75 D 
LRT LYS 85 D 
LRT MLH 95 D 
LRT MPL 90 D 
LRT MRS 95 D 
LRT NCE 105 D 
LRT NTE 45 D 
LRT ORY 70 D 
LRT PGF 90 D 
LRT PUF 75 D 
LRT RDZ 75 D 
LRT RNS 40 D 
LRT SXB 95 D 
LRT TLN 100 D 
LRT TLS 75 D 
LRT UIP 35 D 
LRT URO 60 D 
LYS AJA 90 D 
LYS AMS 85 C 
LYS AVN 45 D 
LYS BES 95 D 
LYS BIA 90 D 
LYS BIQ 75 D 
LYS BOD 65 D 
LYS CDG 75 D 
LYS CFE 40 D 
LYS CFR 75 D 
LYS CLY 65 D 
LYS ETZ 65 D 
LYS FSC 75 D 
LYS LDE 70 D 
LYS LEH 90 D 
LYS LGW 85 D 
LYS LIG 70 D 
LYS LIL 75 D 
LYS LRT 90 D 
LYS MLH 60 D 
LYS MPL 65 D 
LYS MRS 60 D 
LYS NCE 60 D 
LYS NTE 75 D 
LYS ORY 65 D 
LYS PGF 60 D 
LYS PUF 70 D 
LYS RDZ 50 D 
LYS RNS 80 D 
LYS SXB 65 D 
LYS TLN 55 D 
LYS TLS 75 D 
LYS UIP 85 D 
LYS URO 80 D 
MLH AJA 80 D 
MLH AMS 75 C 
MLH AVN 65 D 
MLH BES 100 D 
MLH BIA 75 D 
MLH BIQ 95 D 
MLH BOD 85 D 
MLH CDG 75 D 
MLH CFE 70 D 
MLH CFR 80 D 
MLH CLY 75 D 
MLH ETZ 45 D 
MLH FSC 85 D 
MLH LDE 90 D 
MLH LEH 75 D 
MLH LGW 85 D 
MLH LIG 70 D 
MLH LIL 65 D 
MLH LRT 95 D 
MLH LYS 65 D 
MLH MPL 70 D 
MLH MRS 70 D 
MLH NCE 65 D 
MLH NTE 85 D 
MLH ORY 70 D 
MLH PGF 80 D 
MLH PUF 90 D 
MLH RDZ 70 D 
MLH RNS 110 D 
MLH SXB 40 D 
MLH TLN 70 D 
MLH TLS 80 D 
MLH UIP 100 D 
MLH URO 70 D 
MPL AJA 65 D 
MPL AMS 105 C 
MPL AVN 40 D 
MPL BES 95 D 
MPL BIA 65 D 
MPL BIQ 65 D 
MPL BOD 60 D 
MPL CDG 90 D 
MPL CFE 50 D 
MPL CFR 85 D 
MPL CLY 65 D 
MPL ETZ 80 D 
MPL FSC 70 D 
MPL LDE 55 D 
MPL LEH 85 D 
MPL LGW 100 D 
MPL LIG 55 D 
MPL LIL 90 D 
MPL LRT 90 D 
MPL LYS 65 D 
MPL MLH 70 D 
MPL MRS 40 D 
MPL NCE 50 D 
MPL NTE 80 D 
MPL ORY 85 D 
MPL PGF 40 D 
MPL PUF 60 D 
MPL RDZ 45 D 
MPL RNS 80 D 
MPL SXB 80 D 
MPL TLN 45 D 
MPL TLS 50 D 
MPL UIP 90 D 
MPL URO 85 D 
MRS AJA 55 D 
MRS AMS 105 C 
MRS AVN 35 D 
MRS BES 100 D 
MRS BIA 55 D 
MRS BIQ 75 D 
MRS BOD 70 D 
MRS CDG 90 D 
MRS CFE 60 D 
MRS CFR 90 D 
MRS CLY 60 D 
MRS ETZ 100 D 
MRS FSC 75 D 
MRS LDE 65 D 
MRS LEH 90 D 
MRS LGW 105 D 
MRS LIG 65 D 
MRS LIL 95 D 
MRS LRT 95 D 
MRS LYS 60 D 
MRS MLH 70 D 
MRS MPL 40 D 
MRS NCE 45 D 
MRS NTE 85 D 
MRS ORY 80 D 
MRS PGF 45 D 
MRS PUF 65 D 
MRS RDZ 50 D 
MRS RNS 90 D 
MRS SXB 80 D 
MRS TLN 40 D 
MRS TLS 55 D 
MRS UIP 100 D 
MRS URO 85 D 
NCE AJA 55 D 
NCE AMS 105 C 
NCE AVN 45 D 
NCE BES 115 D 
NCE BIA 55 D 
NCE BIQ 80 D 
NCE BOD 85 D 
NCE CDG 95 D 
NCE CFE 75 D 
NCE CFR 95 D 
NCE CLY 45 D 
NCE ETZ 80 D 
NCE FSC 60 D 
NCE LDE 75 D 
NCE LEH 95 D 
NCE LGW 105 D 
NCE LIG 70 D 
NCE LIL 100 D 
NCE LRT 105 D 
NCE LYS 55 D 
NCE MLH 65 D 
NCE MPL 50 D 
NCE MRS 45 D 
NCE NTE 95 D 
NCE ORY 85 D 
NCE PGF 60 D 
NCE PUF 80 D 
NCE RDZ 60 D 
NCE RNS 100 D 
NCE SXB 80 D 
NCE TLN 40 D 
NCE TLS 85 D 
NCE UIP 105 D 
NCE URO 90 D 
NTE AJA 110 D 
NTE AMS 90 C 
NTE AVN 80 D 
NTE BES 40 D 
NTE BIA 110 D 
NTE BIQ 65 D 
NTE BOD 50 D 
NTE CDG 65 D 
NTE CFE 60 D 
NTE CFR 50 D 
NTE CLY 105 D 
NTE ETZ 80 D 
NTE FSC 110 D 
NTE LDE 65 D 
NTE LEH 55 D 
NTE LGW 65 D 
NTE LIG 50 D 
NTE LIL 65 D 
NTE LRT 45 D 
NTE LYS 75 D 
NTE MLH 85 D 
NTE MPL 80 D 
NTE MRS 80 D 
NTE NCE 90 D 
NTE ORY 60 D 
NTE PGF 75 D 
NTE PUF 65 D 
NTE RDZ 65 D 
NTE RNS 40 D 
NTE SXB 80 D 
NTE TLN 90 D 
NTE TLS 60 D 
NTE UIP 50 D 
NTE URO 55 D 
ORY AJA 100 D 
ORY AMS 65 C 
ORY AVN 75 D 
ORY BES 70 D 
ORY BIA 95 D 
ORY BIQ 75 D 
ORY BOD 65 D 
ORY CDG 35 D 
ORY CFE 55 D 
ORY CFR 50 D 
ORY CLY 95 D 
ORY ETZ 60 D 
ORY FSC 105 D 
ORY LDE 80 D 
ORY LEH 45 D 
ORY LGW 55 D 
ORY LIG 65 D 
ORY LIL 50 D 
ORY LRT 65 D 
ORY LYS 65 D 
ORY MLH 60 D 
ORY MPL 80 D 
ORY MRS 75 D 
ORY NCE 85 D 
ORY NTE 60 D 
ORY PGF 85 D 
ORY PUF 80 D 
ORY RDZ 65 D 
ORY RNS 60 D 
ORY SXB 60 D 
ORY TLN 85 D 
ORY TLS 80 D 
ORY UIP 70 D 
ORY URO 40 D 
PGF AJA 70 D 
PGF AMS 115 C 
PGF AVN 50 D 
PGF BES 95 D 
PGF BIA 75 D 
PGF BIQ 60 D 
PGF BOD 60 D 
PGF CDG 85 D 
PGF CFE 60 D 
PGF CFR 90 D 
PGF CLY 70 D 
PGF ETZ 90 D 
PGF FSC 75 D 
PGF LDE 50 D 
PGF LEH 90 D 
PGF LGW 105 D 
PGF LIG 60 D 
PGF LIL 95 D 
PGF LRT 90 D 
PGF LYS 60 D 
PGF MLH 80 D 
PGF MPL 40 D 
PGF MRS 45 D 
PGF NCE 60 D 
PGF NTE 75 D 
PGF ORY 85 D 
PGF PUF 55 D 
PGF RDZ 45 D 
PGF RNS 85 D 
PGF SXB 90 D 
PGF TLN 50 D 
PGF TLS 45 D 
PGF UIP 90 D 
PGF URO 90 D 
PUF AJA 90 D 
PUF AMS 115 C 
PUF AVN 65 D 
PUF BES 80 D 
PUF BIA 95 D 
PUF BIQ 40 D 
PUF BOD 45 D 
PUF CDG 90 D 
PUF CFE 60 D 
PUF CFR 80 D 
PUF CLY 90 D 
PUF ETZ 95 D 
PUF FSC 95 D 
PUF LDE 35 D 
PUF LEH 85 D 
PUF LGW 100 D 
PUF LIG 55 D 
PUF LIL 95 D 
PUF LRT 75 D 
PUF LYS 70 D 
PUF MLH 90 D 
PUF MPL 60 D 
PUF MRS 65 D 
PUF NCE 80 D 
PUF NTE 65 D 
PUF ORY 80 D 
PUF PGF 55 D 
PUF RDZ 50 D 
PUF RNS 75 D 
PUF SXB 95 D 
PUF TLN 70 D 
PUF TLS 45 D 
PUF UIP 75 D 
PUF URO 85 D 
RDZ AJA 75 D 
RDZ AMS 100 C 
RDZ AVN 45 D 
RDZ BES 85 D 
RDZ BIA 75 D 
RDZ BIQ 55 D 
RDZ BOD 50 D 
RDZ CDG 70 D 
RDZ CFE 45 D 
RDZ CFR 75 D 
RDZ CLY 75 D 
RDZ ETZ 75 D 
RDZ FSC 80 D 
RDZ LDE 50 D 
RDZ LEH 75 D 
RDZ LGW 90 D 
RDZ LIG 45 D 
RDZ LIL 85 D 
RDZ LRT 75 D 
RDZ LYS 50 D 
RDZ MLH 70 D 
RDZ MPL 45 D 
RDZ MRS 50 D 
RDZ NCE 60 D 
RDZ NTE 65 D 
RDZ ORY 75 D 
RDZ PGF 45 D 
RDZ PUF 50 D 
RDZ RNS 70 D 
RDZ SXB 80 D 
RDZ TLN 55 D 
RDZ TLS 40 D 
RDZ UIP 80 D 
RDZ URO 75 D 
RNS AJA 115 D 
RNS AMS 80 C 
RNS AVN 85 D 
RNS BES 45 D 
RNS BIA 110 D 
RNS BIQ 70 D 
RNS BOD 60 D 
RNS CDG 60 D 
RNS CFE 65 D 
RNS CFR 45 D 
RNS CLY 110 D 
RNS ETZ 75 D 
RNS FSC 115 D 
RNS LDE 75 D 
RNS LEH 50 D 
RNS LGW 60 D 
RNS LIG 55 D 
RNS LIL 65 D 
RNS LRT 40 D 
RNS LYS 75 D 
RNS MLH 100 D 
RNS MPL 75 D 
RNS MRS 85 D 
RNS NCE 95 D 
RNS NTE 40 D 
RNS ORY 65 D 
RNS PGF 85 D 
RNS PUF 75 D 
RNS RDZ 70 D 
RNS SXB 80 D 
RNS TLN 95 D 
RNS TLS 65 D 
RNS UIP 45 D 
RNS URO 50 D 
SXB AJA 90 D 
SXB AMS 65 C 
SXB AVN 75 D 
SXB BES 100 D 
SXB BIA 85 D 
SXB BIQ 100 D 
SXB BOD 85 D 
SXB CDG 70 D 
SXB CFE 80 D 
SXB CFR 75 D 
SXB CLY 85 D 
SXB ETZ 40 D 
SXB FSC 90 D 
SXB LDE 95 D 
SXB LEH 75 D 
SXB LGW 85 D 
SXB LIG 75 D 
SXB LIL 60 D 
SXB LRT 95 D 
SXB LYS 60 D 
SXB MLH 40 D 
SXB MPL 80 D 
SXB MRS 75 D 
SXB NCE 80 D 
SXB NTE 80 D 
SXB ORY 60 D 
SXB PGF 90 D 
SXB PUF 95 D 
SXB RDZ 80 D 
SXB RNS 80 D 
SXB TLN 80 D 
SXB TLS 85 D 
SXB UIP 100 D 
SXB URO 70 D 
TLN AJA 50 D 
TLN AMS 110 C 
TLN AVN 40 D 
TLN BES 110 D 
TLN BIA 55 D 
TLN BIQ 80 D 
TLN BOD 75 D 
TLN CDG 85 D 
TLN CFE 60 D 
TLN CFR 95 D 
TLN CLY 50 D 
TLN ETZ 80 D 
TLN FSC 55 D 
TLN LDE 70 D 
TLN LEH 95 D 
TLN LGW 110 D 
TLN LIG 70 D 
TLN LIL 95 D 
TLN LRT 100 D 
TLN LYS 55 D 
TLN MLH 70 D 
TLN MPL 45 D 
TLN MRS 40 D 
TLN NCE 40 D 
TLN NTE 90 D 
TLN ORY 90 D 
TLN PGF 50 D 
TLN PUF 70 D 
TLN RDZ 55 D 
TLN RNS 95 D 
TLN SXB 80 D 
TLN TLS 60 D 
TLN UIP 105 D 
TLN URO 90 D 
TLS AJA 80 D 
TLS AMS 135 C 
TLS AVN 55 D 
TLS BES 85 D 
TLS BIA 80 D 
TLS BIQ 50 D 
TLS BOD 50 D 
TLS CDG 90 D 
TLS CFE 55 D 
TLS CFR 80 D 
TLS CLY 80 D 
TLS ETZ 85 D 
TLS FSC 85 D 
TLS LDE 40 D 
TLS LEH 80 D 
TLS LGW 95 D 
TLS LIG 50 D 
TLS LIL 95 D 
TLS LRT 75 D 
TLS LYS 70 D 
TLS MLH 80 D 
TLS MPL 50 D 
TLS MRS 55 D 
TLS NCE 80 D 
TLS NTE 60 D 
TLS ORY 80 D 
TLS PGF 45 D 
TLS PUF 45 D 
TLS RDZ 40 D 
TLS RNS 70 D 
TLS SXB 90 D 
TLS TLN 60 D 
TLS UIP 80 D 
TLS URO 80 D 
UIP AJA 125 D 
UIP AMS 95 C 
UIP AVN 95 D 
UIP BES 35 D 
UIP BIA 125 D 
UIP BIQ 75 D 
UIP BOD 65 D 
UIP CDG 70 D 
UIP CFE 80 D 
UIP CFR 55 D 
UIP CLY 120 D 
UIP ETZ 90 D 
UIP FSC 130 D 
UIP LDE 80 D 
UIP LEH 60 D 
UIP LGW 65 D 
UIP LIG 65 D 
UIP LIL 75 D 
UIP LRT 35 D 
UIP LYS 85 D 
UIP MLH 100 D 
UIP MPL 90 D 
UIP MRS 100 D 
UIP NCE 105 D 
UIP NTE 50 D 
UIP ORY 70 D 
UIP PGF 90 D 
UIP PUF 75 D 
UIP RDZ 80 D 
UIP RNS 45 D 
UIP SXB 100 D 
UIP TLN 105 D 
UIP TLS 80 D 
UIP URO 65 D 
URO AJA 110 D 
URO AMS 65 C 
